"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KLF6.2",3.53953334227589e-13,-0.545998751069936,0.511,0.835,7.35444237858084e-09,"Neurons","KLF6"
"CYBA.6",4.56885343088376e-13,-0.695719397449267,0.223,0.63,9.49316365869028e-09,"Neurons","CYBA"
"RPS27L.2",5.485943279382e-13,-0.637479143749856,0.287,0.682,1.13986929458999e-08,"Neurons","RPS27L"
"TPT1",8.28848074917158e-13,-0.333169795969097,0.777,0.95,1.72218053006287e-08,"Neurons","TPT1"
"ADIRF.5",1.88265222567358e-12,-0.785945835262859,0.138,0.505,3.91177479450457e-08,"Neurons","ADIRF"
"RPL29",2.57555133263388e-12,-0.378968041246213,0.67,0.88,5.35148055894667e-08,"Neurons","RPL29"
"TAGLN2.4",3.35436141737707e-12,-0.566975382353035,0.383,0.749,6.96969215302607e-08,"Neurons","TAGLN2"
"HN1.5",9.54497924499502e-12,-0.665415697716227,0.17,0.532,1.98325578752506e-07,"Neurons","HN1"
"TSPAN8.4",9.76640627708626e-12,-0.650258551851521,0.372,0.653,2.02926389625298e-07,"Neurons","TSPAN8"
"ANXA10.4",1.6179729779058e-11,-0.676660673408502,0.149,0.516,3.36182425349268e-07,"Neurons","ANXA10"
"CLIC1.2",2.09009711610109e-11,-0.565554153412573,0.372,0.73,4.34280378783485e-07,"Neurons","CLIC1"
"DBI.2",2.6773066148349e-11,-0.59249512088698,0.234,0.585,5.56290768430395e-07,"Neurons","DBI"
"TFF1.5",2.70623992477161e-11,-0.655075019128198,0.745,0.844,5.62302531569046e-07,"Neurons","TFF1"
"HMGN3",3.30065267345673e-11,0.529710699929689,0.596,0.398,6.85809612490839e-07,"Neurons","HMGN3"
"PPP1R15A.2",4.53275882721954e-11,-0.589368718062884,0.266,0.624,9.41816629119675e-07,"Neurons","PPP1R15A"
"SH3BGRL3.2",7.44697551230361e-11,-0.467928603467614,0.532,0.785,1.54733257194645e-06,"Neurons","SH3BGRL3"
"RPLP0.2",1.05038207538447e-10,-0.386318127532469,0.66,0.871,2.18248387623386e-06,"Neurons","RPLP0"
"PHGR1.5",1.1843550618432e-10,-0.776897230906479,0.309,0.605,2.4608529474978e-06,"Neurons","PHGR1"
"RPLP2",1.34014113200963e-10,-0.291608287640206,0.809,0.957,2.78454524408962e-06,"Neurons","RPLP2"
"TXN.4",4.49648371917474e-10,-0.44490799843893,0.596,0.795,9.34279387170128e-06,"Neurons","TXN"
"MUC5AC.6",4.56420956702316e-10,-0.651917923404743,0.511,0.689,9.48351463836072e-06,"Neurons","MUC5AC"
"VAMP8.3",5.62524896718775e-10,-0.561089087043055,0.213,0.547,1.16881423040227e-05,"Neurons","VAMP8"
"PRR13.3",1.29557197979485e-09,-0.547796184968085,0.213,0.548,2.69193945961773e-05,"Neurons","PRR13"
"SEPW1.1",1.55827481266936e-09,0.444552380006144,0.638,0.468,3.2377834057644e-05,"Neurons","SEPW1"
"CFL1.1",2.00454781150899e-09,-0.365796227306883,0.66,0.862,4.16504944275337e-05,"Neurons","CFL1"
"KDELR2.3",2.14000183456811e-09,-0.525391733285715,0.202,0.518,4.44649581186561e-05,"Neurons","KDELR2"
"MCL1",5.56292532962358e-09,-0.508261681825938,0.223,0.572,0.000115586462498919,"Neurons","MCL1"
"GKN2.6",6.44776769615351e-09,-0.837598643917537,0.255,0.505,0.000133971717190678,"Neurons","GKN2"
"MYL12B.3",1.14946696013132e-08,-0.479102305648989,0.372,0.698,0.000238836244976086,"Neurons","MYL12B"
"P4HB.5",2.82222811375138e-08,-0.467068007259014,0.33,0.623,0.000586402557475262,"Neurons","P4HB"
"LGALS4.5",4.35447608379479e-08,-0.553204997217506,0.287,0.553,0.000904773040690881,"Neurons","LGALS4"
"FKBP2.2",7.91541767985622e-08,0.330049196698606,0.745,0.595,0.00164466548552053,"Neurons","FKBP2"
"ALDOA.1",1.28702112627838e-07,-0.452457862509323,0.34,0.634,0.00267417249618121,"Neurons","ALDOA"
"PABPC1.1",1.46480690253824e-07,-0.432287510348723,0.383,0.676,0.00304357578209396,"Neurons","PABPC1"
"HMGN2.1",1.88887382652176e-07,0.367748528714807,0.702,0.537,0.00392470203674691,"Neurons","HMGN2"
"EZR.5",1.9557605888458e-07,-0.42602174192486,0.426,0.671,0.0040636793515038,"Neurons","EZR"
"ARF4.1",2.02021197571431e-07,-0.436480862467666,0.191,0.5,0.0041975964431392,"Neurons","ARF4"
"RPL27",2.07128297724636e-07,-0.322851422532896,0.628,0.805,0.00430371177012249,"Neurons","RPL27"
"EIF4A1",2.18826977110322e-07,-0.411461784015058,0.436,0.685,0.00454678693039827,"Neurons","EIF4A1"
"TMEM59.2",4.64061413444605e-07,0.312808590331843,0.723,0.659,0.009642268048552,"Neurons","TMEM59"
"SKP1.1",6.48666407300923e-07,0.311029515295981,0.745,0.65,0.0134779906108986,"Neurons","SKP1"
"LMNA.2",8.44277296639564e-07,-0.401856391650738,0.447,0.745,0.0175423936695769,"Neurons","LMNA"
"CSTB.2",1.72173357028214e-06,-0.400831982063972,0.351,0.619,0.0357741801233224,"Neurons","CSTB"
"PPIA",1.76465114681771e-06,-0.357055013183919,0.5,0.717,0.0366659215285784,"Neurons","PPIA"
"UBA52",1.95536793394639e-06,-0.306248611422319,0.638,0.837,0.0406286349315381,"Neurons","UBA52"
"ATF4.3",2.11540543468577e-06,-0.381510755591526,0.223,0.516,0.0439538941219009,"Neurons","ATF4"
"RHOA.2",2.18868382506054e-06,-0.377695579848534,0.362,0.612,0.0454764725171078,"Neurons","RHOA"
"SLC25A5.3",2.36998335377759e-06,-0.411955882301965,0.383,0.615,0.0492435141247908,"Neurons","SLC25A5"
"RPL36A",2.38810298464084e-06,-0.335261167222091,0.532,0.74,0.0496200038148674,"Neurons","RPL36A"
"SAT1.2",2.45117760982199e-06,-0.351963778532586,0.574,0.809,0.0509305683768812,"Neurons","SAT1"
"CIRBP.2",2.5200555324048e-06,0.350508584255135,0.67,0.55,0.052361713852307,"Neurons","CIRBP"
"SMDT1.1",3.22195072523225e-06,0.326771900836298,0.606,0.497,0.0669456921688758,"Neurons","SMDT1"
"SERP1",3.54321401080465e-06,-0.389558610399889,0.277,0.581,0.073620900716499,"Neurons","SERP1"
"RBM3",3.56882863018265e-06,-0.383444303653216,0.245,0.504,0.0741531212779352,"Neurons","RBM3"
"RPL37",3.83731012433479e-06,-0.308563629712755,0.628,0.827,0.0797316297634282,"Neurons","RPL37"
"RPL7A.1",4.1221470491473e-06,-0.28805930687636,0.66,0.841,0.0856499713871827,"Neurons","RPL7A"
"HLA-E.6",1.36371247977296e-05,-0.377331956480414,0.298,0.535,0.283352179047225,"Neurons","HLA-E"
"SLC25A3.3",1.41677392495823e-05,-0.357640626410657,0.319,0.549,0.294377286127821,"Neurons","SLC25A3"
"VSIG2.5",1.53112180730257e-05,-0.373514504603524,0.319,0.555,0.318136489121327,"Neurons","VSIG2"
"GABARAP",1.74551554838204e-05,0.332873863209021,0.585,0.466,0.36268322064282,"Neurons","GABARAP"
"SEC62.1",1.98877644301406e-05,0.360553639302848,0.543,0.436,0.413227969329461,"Neurons","SEC62"
"RTN4",2.31806975162692e-05,0.359613450276506,0.532,0.417,0.481648532993042,"Neurons","RTN4"
"ZFP36.4",2.67586354196269e-05,-0.37622043080078,0.33,0.577,0.555990926749008,"Neurons","ZFP36"
"OST4",5.17280933092714e-05,-0.327830027202513,0.457,0.714,1,"Neurons","OST4"
"EEF1B2.1",5.44665702022453e-05,-0.334281826395524,0.394,0.623,1,"Neurons","EEF1B2"
"MT-ND5.1",5.46092066964786e-05,-0.271111963808448,0.66,0.837,1,"Neurons","MT-ND5"
"GNB2L1",6.56233567054009e-05,-0.286032370705832,0.628,0.83,1,"Neurons","GNB2L1"
"MUC1.6",6.78111706887096e-05,-0.372594932524767,0.436,0.601,1,"Neurons","MUC1"
"SDCBP.1",7.43993901622051e-05,-0.318178476258398,0.277,0.51,1,"Neurons","SDCBP"
"JUN.5",8.91156171261223e-05,-0.329108924575932,0.5,0.727,1,"Neurons","JUN"
"ELF3.5",9.07761599476144e-05,-0.342048974804166,0.415,0.646,1,"Neurons","ELF3"
"DYNLT1",0.000112891423056465,0.294985124075295,0.543,0.433,1,"Neurons","DYNLT1"
"COX17.1",0.000115992165636849,0.288536763648361,0.606,0.513,1,"Neurons","COX17"
"GABARAPL2.1",0.000116991020065245,0.34735620030453,0.5,0.397,1,"Neurons","GABARAPL2"
"GNG5.1",0.000132597364404162,-0.312666788495005,0.298,0.526,1,"Neurons","GNG5"
"RHOB.4",0.000159296721293124,-0.313160835740293,0.309,0.541,1,"Neurons","RHOB"
"ATP5O.2",0.000183991074193101,-0.317846190704127,0.298,0.534,1,"Neurons","ATP5O"
"TPD52.1",0.000209521237992117,0.290815811437186,0.564,0.454,1,"Neurons","TPD52"
"EDF1.3",0.000227502034178355,-0.288610894724624,0.5,0.711,1,"Neurons","EDF1"
"COX16",0.000247798505855999,0.313663687741941,0.511,0.418,1,"Neurons","COX16"
"CD59.2",0.00029148796917628,-0.293968353232908,0.309,0.53,1,"Neurons","CD59"
"CYCS.1",0.000306997013021318,-0.306343525017359,0.383,0.592,1,"Neurons","CYCS"
"MT1E.5",0.00035320671593672,-0.314435917790253,0.351,0.543,1,"Neurons","MT1E"
"PPIB.1",0.000418598432860449,-0.285706078440915,0.33,0.551,1,"Neurons","PPIB"
"NBEAL1.1",0.000464673768944402,-0.269798550736709,0.479,0.668,1,"Neurons","NBEAL1"
"SRP9",0.000518100464341876,0.306409981816715,0.5,0.401,1,"Neurons","SRP9"
"C15orf48.1",0.000567878339410721,0.320467858867077,0.5,0.379,1,"Neurons","C15orf48"
"TUBA1B.2",0.00071059519115857,-0.291519014965956,0.309,0.512,1,"Neurons","TUBA1B"
"ARPC2",0.000814250326442991,-0.280640294649127,0.383,0.605,1,"Neurons","ARPC2"
"ARPC3.1",0.000820039603509441,-0.270361435447672,0.309,0.52,1,"Neurons","ARPC3"
"CALR.1",0.00094641696556615,-0.267455715961777,0.34,0.551,1,"Neurons","CALR"
"MT1G.5",0.000965670489781614,-0.333603192129603,0.351,0.531,1,"Neurons","MT1G"
"PSMA7.2",0.00136523360437352,-0.26717856904446,0.319,0.509,1,"Neurons","PSMA7"
"PGC.5",0.00191941249208257,-0.323563782262672,0.617,0.691,1,"Neurons","PGC"
"TFF2.5",0.00212577741585146,-0.263321513700864,0.691,0.697,1,"Neurons","TFF2"
"GKN1.6",0.00500789333330642,-0.509869580994069,0.511,0.57,1,"Neurons","GKN1"
"CXCL14",0,2.05815533518142,0.845,0.055,0,"Fibroblasts","CXCL14"
"DCN",0,1.92902513960231,0.9,0.03,0,"Fibroblasts","DCN"
"LGALS1.4",0,1.71455528536706,0.98,0.176,0,"Fibroblasts","LGALS1"
"CALD1.1",0,1.70898154032232,0.909,0.044,0,"Fibroblasts","CALD1"
"LUM",0,1.69235948043662,0.685,0.029,0,"Fibroblasts","LUM"
"MFAP4",0,1.65868094422908,0.804,0.015,0,"Fibroblasts","MFAP4"
"RARRES2",0,1.60975579509266,0.854,0.064,0,"Fibroblasts","RARRES2"
"COL6A2",0,1.58504518491309,0.821,0.017,0,"Fibroblasts","COL6A2"
"COL3A1",0,1.52068689541147,0.73,0.017,0,"Fibroblasts","COL3A1"
"POSTN",0,1.51359505713057,0.618,0.022,0,"Fibroblasts","POSTN"
"C1S",0,1.45408240231126,0.727,0.014,0,"Fibroblasts","C1S"
"COL1A2",0,1.45148993500327,0.738,0.012,0,"Fibroblasts","COL1A2"
"TMEM176B.1",0,1.39779294025157,0.812,0.174,0,"Fibroblasts","TMEM176B"
"IGFBP5",0,1.37128397213292,0.595,0.023,0,"Fibroblasts","IGFBP5"
"SERPINF1",0,1.35772663797264,0.692,0.013,0,"Fibroblasts","SERPINF1"
"PLAT",0,1.3535923365799,0.616,0.03,0,"Fibroblasts","PLAT"
"COL1A1",0,1.34127281212612,0.691,0.017,0,"Fibroblasts","COL1A1"
"VIM.4",0,1.33879150951093,0.895,0.196,0,"Fibroblasts","VIM"
"MMP2",0,1.32981644707013,0.684,0.013,0,"Fibroblasts","MMP2"
"CCL2",0,1.32616391459874,0.562,0.032,0,"Fibroblasts","CCL2"
"SERPING1",0,1.30957032050454,0.692,0.029,0,"Fibroblasts","SERPING1"
"C1R",0,1.29337127797148,0.663,0.017,0,"Fibroblasts","C1R"
"SPARC.1",0,1.24743944882936,0.687,0.044,0,"Fibroblasts","SPARC"
"SPARCL1.1",0,1.24467404473671,0.68,0.056,0,"Fibroblasts","SPARCL1"
"BMP4",0,1.22555602553614,0.627,0.025,0,"Fibroblasts","BMP4"
"IFITM3.1",0,1.22093625250833,0.915,0.337,0,"Fibroblasts","IFITM3"
"COL6A1",0,1.21987090673328,0.652,0.021,0,"Fibroblasts","COL6A1"
"TMEM176A.1",0,1.17581974084252,0.704,0.15,0,"Fibroblasts","TMEM176A"
"IGFBP7.1",0,1.15636344845495,0.62,0.052,0,"Fibroblasts","IGFBP7"
"SDC2",0,1.15587820116096,0.619,0.023,0,"Fibroblasts","SDC2"
"TPM2",0,1.15161480283551,0.634,0.052,0,"Fibroblasts","TPM2"
"SPON2",0,1.13435033544476,0.586,0.038,0,"Fibroblasts","SPON2"
"IFITM1.1",0,1.12387370261421,0.687,0.11,0,"Fibroblasts","IFITM1"
"MYL9",0,1.07338563658878,0.54,0.036,0,"Fibroblasts","MYL9"
"PDGFRA",0,1.06537587602363,0.521,0.01,0,"Fibroblasts","PDGFRA"
"IGFBP6",0,1.06343044663805,0.538,0.024,0,"Fibroblasts","IGFBP6"
"SELM",0,1.05713868082036,0.722,0.167,0,"Fibroblasts","SELM"
"MFGE8",0,1.03799338245975,0.51,0.021,0,"Fibroblasts","MFGE8"
"TUBA1A.1",0,1.03771288684355,0.684,0.142,0,"Fibroblasts","TUBA1A"
"PCOLCE",0,1.0284171721349,0.533,0.007,0,"Fibroblasts","PCOLCE"
"S100A4.2",0,1.01037647131339,0.673,0.18,0,"Fibroblasts","S100A4"
"JUNB.5",0,1.00260155020402,0.959,0.623,0,"Fibroblasts","JUNB"
"PPP1R14A",0,0.98980111003855,0.508,0.014,0,"Fibroblasts","PPP1R14A"
"ID3.1",0,0.983732976837993,0.777,0.35,0,"Fibroblasts","ID3"
"GPX3",0,0.981476991022165,0.579,0.086,0,"Fibroblasts","GPX3"
"GADD45B.3",0,0.97434669471306,0.787,0.392,0,"Fibroblasts","GADD45B"
"CAV1.1",0,0.96111276905695,0.528,0.047,0,"Fibroblasts","CAV1"
"LSP1",0,0.959438328145036,0.543,0.075,0,"Fibroblasts","LSP1"
"RGS10.1",0,0.95730359103124,0.538,0.072,0,"Fibroblasts","RGS10"
"TIMP1.2",0,0.941043381570844,0.819,0.382,0,"Fibroblasts","TIMP1"
"CTSC.1",0,0.936189166222326,0.56,0.169,0,"Fibroblasts","CTSC"
"BST2.1",0,0.918130784149226,0.608,0.135,0,"Fibroblasts","BST2"
"A2M.2",0,0.901627025713134,0.515,0.047,0,"Fibroblasts","A2M"
"NUPR1",0,0.9008091617085,0.572,0.09,0,"Fibroblasts","NUPR1"
"LTBP4",0,0.872730530794953,0.506,0.082,0,"Fibroblasts","LTBP4"
"GNG11.1",0,0.865267403979224,0.512,0.043,0,"Fibroblasts","GNG11"
"IFITM2.2",0,0.862127698833682,0.598,0.125,0,"Fibroblasts","IFITM2"
"SOCS3.1",0,0.860471226982826,0.637,0.235,0,"Fibroblasts","SOCS3"
"ZFP36.5",0,0.85940776752816,0.863,0.564,0,"Fibroblasts","ZFP36"
"FOS.3",0,0.777806393939163,0.964,0.72,0,"Fibroblasts","FOS"
"LAPTM4A.2",0,0.771516333445772,0.816,0.491,0,"Fibroblasts","LAPTM4A"
"JUN.6",0,0.767198750835682,0.952,0.718,0,"Fibroblasts","JUN"
"EMP3.1",0,0.745517693810849,0.526,0.127,0,"Fibroblasts","EMP3"
"MALAT1.2",0,0.279844153958521,1,0.993,0,"Fibroblasts","MALAT1"
"LYZ.5",0,-0.889006221677757,0.5,0.863,0,"Fibroblasts","LYZ"
"CYSTM1.5",0,-1.06198873344837,0.409,0.868,0,"Fibroblasts","CYSTM1"
"KRT8.6",0,-1.06398744647728,0.405,0.856,0,"Fibroblasts","KRT8"
"SMIM22.5",0,-1.18862766678187,0.083,0.704,0,"Fibroblasts","SMIM22"
"AGR2.6",0,-1.19277762522905,0.312,0.81,0,"Fibroblasts","AGR2"
"TSPAN8.5",0,-1.20459158337483,0.112,0.674,0,"Fibroblasts","TSPAN8"
"FXYD3.4",0,-1.21083508308307,0.151,0.748,0,"Fibroblasts","FXYD3"
"S100P.7",0,-1.22225620574015,0.209,0.733,0,"Fibroblasts","S100P"
"KRT19.6",0,-1.31128646044927,0.225,0.815,0,"Fibroblasts","KRT19"
"SPINK1.7",0,-1.34980016238112,0.18,0.755,0,"Fibroblasts","SPINK1"
"MT-CO3.1",1.27649710634048e-307,-0.263769349642022,0.982,0.995,2.65230568755424e-303,"Fibroblasts","MT-CO3"
"C19orf33.7",2.89788632813531e-307,-1.14708629490958,0.105,0.668,6.02122821259955e-303,"Fibroblasts","C19orf33"
"CLDN18.5",2.9644424165459e-300,-1.14726865995877,0.129,0.675,6.15951845309908e-296,"Fibroblasts","CLDN18"
"ELF3.6",1.92088359608081e-286,-1.01508150950778,0.113,0.667,3.9912119359367e-282,"Fibroblasts","ELF3"
"CTSE.6",4.26884230169849e-276,-1.06647804519434,0.074,0.617,8.86980053446912e-272,"Fibroblasts","CTSE"
"EID1.1",1.10157147130897e-272,0.733087832447758,0.685,0.324,2.28884520308579e-268,"Fibroblasts","EID1"
"RNASE1.6",2.09018553080519e-272,-1.07955113408473,0.081,0.62,4.34298749590702e-268,"Fibroblasts","RNASE1"
"KRT18.5",8.88887525697396e-271,-0.888765480261611,0.35,0.767,1.84693050089405e-266,"Fibroblasts","KRT18"
"HSPA1A.2",2.48642773704291e-268,0.871408163846086,0.731,0.386,5.16629955202776e-264,"Fibroblasts","HSPA1A"
"SFN.6",9.45547998845216e-256,-1.03896216352622,0.102,0.612,1.96465963200059e-251,"Fibroblasts","SFN"
"EZR.6",2.16035012150252e-253,-0.888718770837277,0.186,0.69,4.48877548245794e-249,"Fibroblasts","EZR"
"CA2.6",3.64535004700468e-252,-1.06045424819788,0.081,0.593,7.57430832766633e-248,"Fibroblasts","CA2"
"S100A13.1",4.35142415436013e-250,0.742214929319932,0.631,0.297,9.04138910792947e-246,"Fibroblasts","S100A13"
"NGFRAP1",8.22781197838348e-246,0.658666267286523,0.552,0.199,1.70957477286852e-241,"Fibroblasts","NGFRAP1"
"EGR1",2.42593593254857e-242,0.709107269584256,0.792,0.463,5.04060968064942e-238,"Fibroblasts","EGR1"
"SPINT2.4",7.75073397388223e-242,-0.905565488093119,0.076,0.582,1.61044750509325e-237,"Fibroblasts","SPINT2"
"ANXA5.1",8.67089457107122e-239,0.71667854648766,0.634,0.312,1.80163847397718e-234,"Fibroblasts","ANXA5"
"GPX2.6",6.84555708426157e-232,-0.960670242143319,0.091,0.582,1.42236985096787e-227,"Fibroblasts","GPX2"
"VAMP8.4",1.00527532956952e-225,-0.866096967681326,0.077,0.565,2.08876107977954e-221,"Fibroblasts","VAMP8"
"LGALS4.6",3.23068350387999e-222,-0.993259921233247,0.105,0.571,6.71271418436185e-218,"Fibroblasts","LGALS4"
"ZFP36L1.2",3.98102216809714e-221,0.685460620226994,0.713,0.394,8.27176786087224e-217,"Fibroblasts","ZFP36L1"
"VSIG2.6",5.28537249616913e-221,-0.881602043370753,0.088,0.574,1.09819469725402e-216,"Fibroblasts","VSIG2"
"MUC1.7",2.50471610609169e-219,-0.955301563660905,0.151,0.619,5.20429912523731e-215,"Fibroblasts","MUC1"
"CD63.1",1.43445036367472e-216,0.364461640492973,0.933,0.809,2.98050096564334e-212,"Fibroblasts","CD63"
"PHGR1.6",2.82431168195051e-210,-1.10152599002137,0.202,0.621,5.86835481275677e-206,"Fibroblasts","PHGR1"
"SEPP1.1",6.17160027265487e-208,0.67073627947003,0.541,0.224,1.28233510465223e-203,"Fibroblasts","SEPP1"
"ANXA10.5",6.24707355744832e-206,-0.898545707236069,0.076,0.533,1.29801694376661e-201,"Fibroblasts","ANXA10"
"SOX4",6.08344565996745e-204,0.669385824019362,0.599,0.261,1.26401833922804e-199,"Fibroblasts","SOX4"
"S100A14.6",3.51926918880545e-203,-0.943760920519511,0.075,0.524,7.31233752049996e-199,"Fibroblasts","S100A14"
"FOSB.3",3.62470587098954e-203,0.57858437170916,0.856,0.617,7.53141385874206e-199,"Fibroblasts","FOSB"
"TFF1.6",5.66274937117227e-201,-0.851597580992186,0.691,0.85,1.17660606434217e-196,"Fibroblasts","TFF1"
"OCIAD2.4",1.29591038086379e-200,-0.828831155835391,0.077,0.526,2.69264258935878e-196,"Fibroblasts","OCIAD2"
"DNAJB1.1",5.39324116476956e-199,0.700796730904133,0.746,0.503,1.12060764921582e-194,"Fibroblasts","DNAJB1"
"TACSTD2.6",8.73788183446307e-198,-0.886796854593115,0.07,0.518,1.81555708756474e-193,"Fibroblasts","TACSTD2"
"GSTP1.5",4.20796301060915e-197,-0.434971410001517,0.719,0.868,8.74330554344369e-193,"Fibroblasts","GSTP1"
"MT1G.6",1.57657022833571e-196,-0.996388255351433,0.109,0.548,3.27579762043594e-192,"Fibroblasts","MT1G"
"RAB11FIP1.2",7.66443889329651e-190,-0.777885741956463,0.064,0.507,1.59251711324915e-185,"Fibroblasts","RAB11FIP1"
"HLA-C.5",2.13397726523404e-189,0.418679852389031,0.911,0.749,4.43397796170328e-185,"Fibroblasts","HLA-C"
"TFF2.6",1.65397067584776e-185,-0.884091614091755,0.403,0.709,3.43662027027648e-181,"Fibroblasts","TFF2"
"CIRBP.3",3.5408191102577e-184,0.535547721731909,0.805,0.54,7.35711394729344e-180,"Fibroblasts","CIRBP"
"HN1.6",8.60408947780684e-181,-0.789884810326098,0.129,0.548,1.78775771169871e-176,"Fibroblasts","HN1"
"ITM2B.2",4.3463166697434e-176,0.465014860164603,0.841,0.634,9.03077677639284e-172,"Fibroblasts","ITM2B"
"IRF1.1",9.88030504217374e-174,0.67677217945116,0.604,0.328,2.05292978166286e-169,"Fibroblasts","IRF1"
"MUC5AC.7",2.02146457175881e-172,-0.862319576706742,0.417,0.699,4.20019908720046e-168,"Fibroblasts","MUC5AC"
"HLA-B.4",1.32729249699598e-169,0.302386186036894,0.947,0.873,2.75784835025824e-165,"Fibroblasts","HLA-B"
"IER2.4",6.95236311489103e-168,0.522697410238678,0.834,0.646,1.44456200801206e-163,"Fibroblasts","IER2"
"MSMB.4",7.28978162991643e-167,-0.888871093177932,0.106,0.503,1.51467082706404e-162,"Fibroblasts","MSMB"
"LY6E.1",4.24758346245311e-159,0.580572438359942,0.523,0.242,8.82562891828507e-155,"Fibroblasts","LY6E"
"SEPT7.1",2.70602287704579e-158,0.58208264662839,0.547,0.267,5.62257433392573e-154,"Fibroblasts","SEPT7"
"HSPA1B",2.8346203455587e-154,0.670707122344563,0.625,0.372,5.88977415400186e-150,"Fibroblasts","HSPA1B"
"NQO1.4",6.63680305045341e-149,-0.667097630899322,0.223,0.596,1.37899493782321e-144,"Fibroblasts","NQO1"
"MT-ND3.1",8.13469165473669e-149,-0.292479795218062,0.881,0.959,1.69022623202119e-144,"Fibroblasts","MT-ND3"
"PDLIM1.1",7.61297753543755e-145,0.557508631058917,0.616,0.373,1.58182447231321e-140,"Fibroblasts","PDLIM1"
"ACTG1.3",2.95490724297669e-141,-0.322596762463746,0.796,0.915,6.13970626945696e-137,"Fibroblasts","ACTG1"
"CD99.2",1.79816571568029e-139,0.522711606812683,0.638,0.399,3.7362287240405e-135,"Fibroblasts","CD99"
"TXN.5",5.52806427724752e-139,-0.461323729375377,0.628,0.801,1.14862119552649e-134,"Fibroblasts","TXN"
"PPDPF.5",9.94327681120586e-139,-0.406426152300631,0.67,0.836,2.06601405583235e-134,"Fibroblasts","PPDPF"
"SKP1.2",1.89630614857929e-137,0.401330117857343,0.822,0.643,3.94014491551805e-133,"Fibroblasts","SKP1"
"PHLDA2.5",2.58842920787296e-136,-0.661626533417039,0.251,0.596,5.37823820811843e-132,"Fibroblasts","PHLDA2"
"TSPO.4",3.82662464172619e-131,-0.547146186925705,0.38,0.673,7.95096068057868e-127,"Fibroblasts","TSPO"
"KLF6.3",5.01633433958101e-131,-0.468886505265248,0.586,0.844,1.04229394907814e-126,"Fibroblasts","KLF6"
"ITGB1.1",5.75091937183417e-130,0.540956408508592,0.56,0.317,1.1949260270797e-125,"Fibroblasts","ITGB1"
"GKN2.7",5.79680297632142e-127,-0.950396491613345,0.21,0.517,1.20445972242006e-122,"Fibroblasts","GKN2"
"SH3BGRL3.3",6.76822079860097e-127,-0.448447571706982,0.573,0.793,1.40630091753331e-122,"Fibroblasts","SH3BGRL3"
"PPIB.2",6.22712935040672e-120,0.427088287111232,0.728,0.543,1.29387293642751e-115,"Fibroblasts","PPIB"
"SRP14.1",8.84406704146308e-113,0.305475386978394,0.852,0.716,1.8376202498752e-108,"Fibroblasts","SRP14"
