"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SPINT2.11",1.14871118142112e-42,-0.674904293946929,0.195,0.566,2.38679209275681e-38,"17","SPINT2"
"TIMP1.5",3.72685234646144e-42,0.578683258455857,0.676,0.397,7.74365380547757e-38,"17","TIMP1"
"ELF3.9",1.07504838047465e-40,-0.654687364941483,0.276,0.649,2.23373552495023e-36,"17","ELF3"
"OCIAD2.10",1.40073094274793e-39,-0.671913375457922,0.141,0.512,2.91043875284165e-35,"17","OCIAD2"
"LAPTM4A.6",1.4054916362148e-39,0.489219398958985,0.736,0.501,2.92033052172711e-35,"17","LAPTM4A"
"S100P.13",3.45274644574602e-39,-0.677994348092619,0.378,0.715,7.17411656497109e-35,"17","S100P"
"NQO1.11",3.8861095117279e-39,-0.653513334429557,0.222,0.585,8.07455834346823e-35,"17","NQO1"
"EZR.8",5.25098279519208e-39,-0.602815473676279,0.321,0.674,1.09104920518501e-34,"17","EZR"
"SFN.13",1.9154101526888e-38,-0.687903084961305,0.249,0.595,3.97983921525678e-34,"17","SFN"
"CD59.6",2.95278953066821e-38,0.487213560792767,0.751,0.528,6.1353060868224e-34,"17","CD59"
"C19orf33.10",6.06589456564287e-38,-0.659004231340166,0.303,0.649,1.26037157284928e-33,"17","C19orf33"
"LGALS4.13",1.26710451594998e-37,-0.731313587852429,0.222,0.556,2.63278976324087e-33,"17","LGALS4"
"DSTN.9",1.45716466292355e-37,0.475099404404645,0.778,0.625,3.02769673662255e-33,"17","DSTN"
"ZFP36L1.3",3.18004100272814e-37,0.533663482918153,0.658,0.404,6.60748919546853e-33,"17","ZFP36L1"
"CIRBP.9",5.56953953074233e-37,0.45976002483729,0.79,0.548,1.15723892369764e-32,"17","CIRBP"
"CALM2.4",6.1393394435736e-37,0.28556501344834,0.961,0.854,1.27563194958572e-32,"17","CALM2"
"EGR1.3",6.40420543685076e-37,0.561352242476125,0.706,0.474,1.33066580566885e-32,"17","EGR1"
"GPX2.14",1.64571167912426e-36,-0.662755853481844,0.222,0.566,3.41945972688439e-32,"17","GPX2"
"CTSE.14",2.60355291977353e-36,-0.642340673228023,0.252,0.599,5.40966225670545e-32,"17","CTSE"
"CA2.14",1.91376900592029e-35,-0.676905930104115,0.237,0.576,3.97642924050118e-31,"17","CA2"
"CLDN18.14",2.5602316793879e-35,-0.628907323457786,0.345,0.656,5.31964938343219e-31,"17","CLDN18"
"SH3BGRL3.8",5.73371065111355e-35,-0.45850811686899,0.559,0.787,1.19135039908837e-30,"17","SH3BGRL3"
"RNASE1.12",1.18647645433164e-34,-0.651885768191482,0.258,0.602,2.46526077681028e-30,"17","RNASE1"
"ANXA5.3",1.58495006823716e-34,0.523240171273022,0.562,0.322,3.29320925178318e-30,"17","ANXA5"
"RPLP0.5",1.65665043967572e-33,-0.312416427105223,0.739,0.872,3.44218828355821e-29,"17","RPLP0"
"SKP1.5",2.25124715772143e-33,0.396195001278359,0.817,0.648,4.67764134431359e-29,"17","SKP1"
"HN1.12",3.69218366182642e-33,-0.612630929378346,0.219,0.534,7.67161921254293e-29,"17","HN1"
"NR4A1.2",4.04507457283337e-33,0.53877842215211,0.604,0.379,8.40485594743317e-29,"17","NR4A1"
"TSC22D1.2",8.97325603917971e-33,0.489120372119793,0.679,0.447,1.86446313982076e-28,"17","TSC22D1"
"VAMP8.8",2.10268785855682e-32,-0.572529246088643,0.216,0.549,4.36896483250936e-28,"17","VAMP8"
"S100A14.13",3.01351989919686e-30,-0.635894028350668,0.204,0.509,6.26149164655124e-26,"17","S100A14"
"VSIG2.11",4.79394903428204e-30,-0.562035650573908,0.237,0.558,9.96086730343122e-26,"17","VSIG2"
"GSN.6",6.20332541300852e-30,0.473222065512133,0.703,0.469,1.28892695431491e-25,"17","GSN"
"ANXA10.15",1.12853787139756e-29,-0.586113492732387,0.213,0.518,2.34487598918984e-25,"17","ANXA10"
"PERP.8",2.31699596140716e-29,-0.538286816080396,0.195,0.508,4.8142542086118e-25,"17","PERP"
"S100A10.7",3.07243923513074e-29,-0.529086476930586,0.384,0.674,6.38391424275466e-25,"17","S100A10"
"GSTP1.9",1.88924248990354e-28,-0.288369577193056,0.76,0.864,3.92546804552158e-24,"17","GSTP1"
"TACSTD2.13",2.47022524076398e-27,-0.575347997898412,0.207,0.503,5.13263400525941e-23,"17","TACSTD2"
"IER2.6",1.17073820342318e-25,0.388272648522986,0.787,0.652,2.43255983907269e-21,"17","IER2"
"COX4I1.8",2.12514913473387e-25,-0.273326988778925,0.721,0.836,4.41563487215003e-21,"17","COX4I1"
"RPS21.2",3.81101614402162e-25,-0.367798952482022,0.598,0.792,7.91852934404813e-21,"17","RPS21"
"PHGR1.14",4.1790249543688e-25,-0.629683015820192,0.336,0.607,8.6831780501875e-21,"17","PHGR1"
"SSR4.8",2.09386811506119e-24,-0.437644428230918,0.492,0.724,4.35063916947415e-20,"17","SSR4"
"MT1G.9",2.68443000784573e-24,-0.600001784514695,0.267,0.534,5.57770867030186e-20,"17","MT1G"
"SRP14.4",3.1895114941705e-24,0.270261690988454,0.844,0.72,6.62716698258747e-20,"17","SRP14"
"HSPA1B.2",5.81055365978513e-24,0.468805972416071,0.586,0.38,1.20731683943015e-19,"17","HSPA1B"
"PPP1R15A.3",2.31699969161248e-23,0.362843916006054,0.73,0.622,4.81426195923241e-19,"17","PPP1R15A"
"CD9.5",2.8385318010519e-23,0.440226131806051,0.622,0.419,5.89790137622563e-19,"17","CD9"
"IRF1.2",1.90939519759399e-22,0.460121972073422,0.529,0.337,3.96734134156079e-18,"17","IRF1"
"FOSB.9",3.17391221716997e-21,0.371683593499209,0.763,0.625,6.59475480483576e-17,"17","FOSB"
"TXN.10",1.42046015173269e-20,-0.297344818814504,0.697,0.795,2.95143210327018e-16,"17","TXN"
"MUC1.12",3.42908448569403e-20,-0.466979331648309,0.345,0.603,7.12495174437505e-16,"17","MUC1"
"TSPO.9",4.54015921874459e-20,-0.388424166014723,0.435,0.664,9.4335428247075e-16,"17","TSPO"
"CD151.1",6.17883808343396e-20,0.385457360215248,0.583,0.427,1.28383897697591e-15,"17","CD151"
"PPDPF.8",4.04962130821129e-19,-0.274413626045808,0.709,0.83,8.41430315420142e-15,"17","PPDPF"
"DNAJB1.7",4.7413728051389e-19,0.436057340371089,0.637,0.511,9.85162441451761e-15,"17","DNAJB1"
"TFF1.16",7.94367520841051e-19,-0.414749664474868,0.775,0.844,1.65053683480354e-14,"17","TFF1"
"KRT18.11",2.79032768161092e-18,-0.349509080468356,0.577,0.752,5.79774285685118e-14,"17","KRT18"
"RPSA.6",1.86967815744322e-17,-0.270697713478834,0.637,0.763,3.88481727553553e-13,"17","RPSA"
"TUBA1B.5",2.7974411050921e-17,0.338912503661438,0.667,0.51,5.81252312816037e-13,"17","TUBA1B"
"SEPW1.6",3.63374034353415e-17,0.325849901904533,0.634,0.467,7.55018568579526e-13,"17","SEPW1"
"MT2A.5",9.28707935622872e-17,0.345556022951598,0.733,0.567,1.9296693486372e-12,"17","MT2A"
"CD99.3",2.61262887967874e-16,0.340664771628524,0.565,0.407,5.42852028619649e-12,"17","CD99"
"RHOC.4",3.14812330863731e-16,0.34124133368444,0.553,0.374,6.5411706106866e-12,"17","RHOC"
"PDLIM1.5",3.18465430077352e-16,0.338120976464814,0.535,0.381,6.61707470614723e-12,"17","PDLIM1"
"MORF4L1.5",3.47985692913268e-16,0.314527994262976,0.646,0.521,7.23044672735188e-12,"17","MORF4L1"
"MUC5AC.17",4.54892178632275e-16,-0.419366470574724,0.541,0.69,9.45174968762141e-12,"17","MUC5AC"
"RPL36AL.2",1.20065821474452e-15,-0.266443192945696,0.634,0.797,2.49472763859616e-11,"17","RPL36AL"
"PRR13.8",1.35013025345684e-15,-0.36256091249941,0.342,0.549,2.80530064063262e-11,"17","PRR13"
"KDELR2.7",1.67046056514795e-15,-0.346854226497886,0.285,0.519,3.47088296226442e-11,"17","KDELR2"
"TFF2.15",1.74029355921834e-15,-0.400576393725561,0.571,0.699,3.61598195734386e-11,"17","TFF2"
"KLF6.6",2.71342327127261e-15,-0.270143891275173,0.685,0.836,5.63795087305022e-11,"17","KLF6"
"PHLDA2.11",1.16031189885648e-14,-0.366996310635419,0.378,0.585,2.41089606344399e-10,"17","PHLDA2"
"CSTB.9",1.86943441861312e-14,-0.319886551233296,0.42,0.62,3.88431083499434e-10,"17","CSTB"
"COX5A.6",2.50625119728798e-14,-0.334222090570767,0.303,0.501,5.20748873772497e-10,"17","COX5A"
"C4orf3.4",3.33706028027898e-14,0.322543237466547,0.523,0.393,6.93374385036367e-10,"17","C4orf3"
"SERP1.5",3.50746010245455e-14,-0.319653851898594,0.372,0.582,7.28780060088007e-10,"17","SERP1"
"JUND.9",3.66208738093318e-14,-0.300151372159456,0.568,0.764,7.60908516010296e-10,"17","JUND"
"LGALS3BP.6",3.90212101260631e-14,0.312466739194384,0.625,0.514,8.1078270399934e-10,"17","LGALS3BP"
"SRSF3.5",1.24192307130369e-13,0.299794494207139,0.628,0.494,2.58046775755481e-09,"17","SRSF3"
"UQCR10.8",1.28419367030942e-13,-0.28781493930136,0.523,0.674,2.66829760816891e-09,"17","UQCR10"
"P4HB.7",1.52645980664447e-13,-0.30935594295232,0.432,0.625,3.17167818624588e-09,"17","P4HB"
"GKN2.16",2.2875807744782e-13,-0.513139061117785,0.342,0.506,4.7531353332108e-09,"17","GKN2"
"SAT1.6",1.32105672567443e-12,-0.26476618882882,0.634,0.81,2.74489166460632e-08,"17","SAT1"
"CNBP.3",5.42268900003228e-12,0.286110954455161,0.523,0.392,1.12672632042671e-07,"17","CNBP"
"RPSAP58.6",5.510146829792e-12,-0.304313306019195,0.369,0.537,1.14489830829418e-07,"17","RPSAP58"
"CYB5A.5",7.26935850262519e-12,-0.299857275313059,0.303,0.502,1.51042730967546e-07,"17","CYB5A"
"SON.1",1.50643397703669e-11,0.289096023890792,0.517,0.386,3.13006851748684e-07,"17","SON"
"YWHAZ.7",1.55415829110019e-11,-0.26993972970951,0.486,0.662,3.22923009724797e-07,"17","YWHAZ"
"JTB.3",2.35577021549272e-11,-0.280174518264166,0.342,0.541,4.89481935375078e-07,"17","JTB"
"CYBA.10",1.8055385049676e-10,-0.281327535750583,0.48,0.63,3.75154790562168e-06,"17","CYBA"
"CCNI.1",3.56147522153449e-10,0.263756277190136,0.544,0.445,7.40003321530436e-06,"17","CCNI"
"IER3.12",3.18543659671429e-09,-0.263610563499091,0.465,0.638,6.61870016065295e-05,"17","IER3"
"LGALS3.10",3.48143337441791e-09,-0.280533233525484,0.468,0.583,7.23372226536553e-05,"17","LGALS3"
"SERTAD1.1",6.84782926290225e-09,0.286522665412419,0.535,0.462,0.000142284196424583,"17","SERTAD1"
"ATF3.5",1.11285632516038e-08,0.282781755006895,0.583,0.496,0.000231229287241825,"17","ATF3"
"MT1E.10",9.48987570654848e-08,-0.265737982359398,0.411,0.544,0.00197180637430664,"17","MT1E"
"PGC.13",1.0359911232812e-07,-0.278517565808498,0.622,0.691,0.00215258235595367,"17","PGC"
"GKN1.15",0.00114048651299725,-0.271947696591787,0.517,0.57,1,"17","GKN1"
"TPSAB1",0,2.75882231661153,0.995,0.031,0,"18","TPSAB1"
"CPA3",0,1.91847953393793,0.882,0.004,0,"18","CPA3"
"HPGDS",0,1.60768236018359,0.754,0.002,0,"18","HPGDS"
"FCER1G.1",0,1.41333959236622,0.706,0.018,0,"18","FCER1G"
"ALOX5AP",0,1.4060008348469,0.697,0.043,0,"18","ALOX5AP"
"LAPTM5.1",0,1.29866318199196,0.664,0.04,0,"18","LAPTM5"
"RGS13",0,1.27584124805423,0.583,0.002,0,"18","RGS13"
"TYROBP.1",0,1.23823316410378,0.578,0.021,0,"18","TYROBP"
"SAMSN1",0,1.17798998147414,0.583,0.041,0,"18","SAMSN1"
"SRGN.4",2.10387623532195e-283,1.75288806722185,0.981,0.167,4.37143404175195e-279,"18","SRGN"
"CD69.1",4.31716412095671e-268,1.50219649766469,0.673,0.069,8.97020361052384e-264,"18","CD69"
"RGS1.3",1.25736244579015e-263,1.6637997758597,0.858,0.123,2.61254768986278e-259,"18","RGS1"
"CD83.1",2.7477579635279e-214,1.0477088719319,0.502,0.047,5.70929149661827e-210,"18","CD83"
"VIM.6",2.02807013602672e-210,1.58202404926532,0.962,0.219,4.21392412863632e-206,"18","VIM"
"S100A4.4",1.70491163470263e-161,1.34712602676991,0.858,0.195,3.54246539458513e-157,"18","S100A4"
"ANXA1.4",3.23605500227544e-159,1.47829139028136,0.919,0.283,6.72387508372791e-155,"18","ANXA1"
"EMP3.3",1.6286218464972e-144,1.16063847084886,0.701,0.139,3.38395047265188e-140,"18","EMP3"
"ARHGDIB.3",6.1308899532768e-144,1.17736622508748,0.678,0.129,1.27387631449185e-139,"18","ARHGDIB"
"TUBA1A.4",5.02546913392599e-129,1.26082146577127,0.711,0.16,1.04419197664714e-124,"18","TUBA1A"
"FTH1.2",1.75133879854633e-111,0.450080874535147,1,0.972,3.63893175561955e-107,"18","FTH1"
"CD44.3",6.23388280030269e-103,1.110140137002,0.73,0.227,1.29527616824689e-98,"18","CD44"
"RGS2.1",5.8445594266938e-99,1.20290668709749,0.645,0.178,1.21438255767844e-94,"18","RGS2"
"ANKRD28.1",6.51366434410592e-88,0.960821602625865,0.545,0.124,1.35340917741833e-83,"18","ANKRD28"
"CD9.6",6.9966823988717e-76,0.928763603594431,0.815,0.418,1.45377066883756e-71,"18","CD9"
"ACTG1.6",2.28034838727362e-73,-0.891297036855581,0.455,0.913,4.73810787907712e-69,"18","ACTG1"
"KRT8.15",5.43528762773009e-72,-1.17393277555499,0.27,0.842,1.12934406328976e-67,"18","KRT8"
"LMNA.3",2.30416157801908e-71,0.730889952370747,0.9,0.743,4.78758692680804e-67,"18","LMNA"
"CLU.2",1.09381641372267e-70,0.961554411850493,0.763,0.338,2.27273174443296e-66,"18","CLU"
"AGR2.15",5.60312550273487e-69,-1.301441966404,0.194,0.795,1.16421741695825e-64,"18","AGR2"
"IFI27.11",2.13832601541073e-68,-1.27483868619532,0.156,0.794,4.44301379482041e-64,"18","IFI27"
"RPL34.2",9.16025484457055e-68,0.283971937538911,1,0.96,1.90331775160487e-63,"18","RPL34"
"NFKBIA.6",1.62563472307134e-66,0.792411385622434,0.867,0.622,3.37774382759763e-62,"18","NFKBIA"
"FXYD3.12",4.69889128682022e-65,-1.25211549541542,0.1,0.729,9.76335631575505e-61,"18","FXYD3"
"SMIM22.9",2.73775801353246e-64,-1.27640665151702,0.024,0.684,5.68851360051775e-60,"18","SMIM22"
"CYSTM1.10",1.97722712448107e-61,-0.921397051371825,0.403,0.853,4.10828251924678e-57,"18","CYSTM1"
"RPL21.2",2.19160726945286e-61,0.313582744468837,0.995,0.927,4.55372158446916e-57,"18","RPL21"
"MALAT1.4",8.0196070263224e-61,0.279186562046433,1,0.993,1.66631394792927e-56,"18","MALAT1"
"KRT18.12",9.34562637719916e-61,-1.17957861174192,0.156,0.754,1.94183424865444e-56,"18","KRT18"
"SPINK1.15",5.12605919408104e-59,-1.29415726642612,0.161,0.736,1.06509257934616e-54,"18","SPINK1"
"KRT19.11",3.52034770628914e-58,-1.0855231861146,0.256,0.795,7.31457846412757e-54,"18","KRT19"
"S100P.14",4.74036519440661e-57,-1.27071331658959,0.133,0.716,9.84953080093806e-53,"18","S100P"
"FXYD5.1",1.03286798248298e-56,0.883323561409039,0.64,0.283,2.14609309400314e-52,"18","FXYD5"
"RPS27A.2",2.80607980864748e-56,0.277132819373136,0.995,0.939,5.83047262640774e-52,"18","RPS27A"
"MT-CO3.3",1.29672711209066e-55,-0.303133864347132,0.948,0.995,2.69433959350197e-51,"18","MT-CO3"
"LAPTM4A.7",1.91457413874964e-55,0.750778136371166,0.791,0.502,3.978102145494e-51,"18","LAPTM4A"
"EIF1.3",2.77608316833338e-55,0.318117200017355,0.972,0.914,5.76814560716309e-51,"18","EIF1"
"ANXA2.8",1.28145691085969e-54,-1.14583919846484,0.076,0.672,2.66261116938427e-50,"18","ANXA2"
"SERF2.1",2.25026923765505e-51,-0.463964544497196,0.754,0.964,4.67560942199965e-47,"18","SERF2"
"C19orf33.11",2.68041796051048e-51,-1.13801808579815,0.076,0.649,5.56937243834867e-47,"18","C19orf33"
"CLDN18.15",2.97731612110136e-51,-1.15525455799349,0.09,0.657,6.1862674364244e-47,"18","CLDN18"
"CAPG.2",4.65706199056519e-50,0.807587079363146,0.664,0.338,9.67644340399636e-46,"18","CAPG"
"H3F3B.3",4.18676918779664e-49,0.296178664256618,0.967,0.931,8.69926901840387e-45,"18","H3F3B"
"CTSE.15",1.62372656260564e-48,-1.10007296059802,0.033,0.599,3.373779051782e-44,"18","CTSE"
"ELF3.10",1.56810589394044e-47,-1.013959900936,0.081,0.649,3.25821042642944e-43,"18","ELF3"
"RPS25.2",3.28224568570323e-47,0.316043513184572,0.943,0.876,6.81985008575418e-43,"18","RPS25"
"RPL26.3",4.77072469554059e-47,0.32033339817519,0.976,0.884,9.91261177239424e-43,"18","RPL26"
"RNASE1.13",5.27750882785384e-47,-1.08434259530992,0.052,0.602,1.09656078425147e-42,"18","RNASE1"
"LYZ.12",8.07928260942956e-47,-0.874739599668665,0.422,0.852,1.67871334058727e-42,"18","LYZ"
"GSTP1.10",9.63013613448406e-47,-0.665986835521779,0.507,0.865,2.0009496860231e-42,"18","GSTP1"
"CD63.2",1.02706530174181e-46,0.384133431926487,0.896,0.813,2.13403628395913e-42,"18","CD63"
"TSPAN8.14",6.19799051576661e-46,-1.07009669164712,0.128,0.655,1.28781846936599e-41,"18","TSPAN8"
"CA2.15",2.38479875072906e-44,-1.07915402950848,0.043,0.576,4.95513484426484e-40,"18","CA2"
"MUC5AC.18",1.97096868199032e-41,-1.07867923360149,0.227,0.691,4.09527872743949e-37,"18","MUC5AC"
"NQO1.12",4.72212443972004e-41,-0.925231990869762,0.066,0.585,9.8116301608503e-37,"18","NQO1"
"RPL15.3",5.61731046994871e-41,0.288704792801126,0.986,0.893,1.16716476944594e-36,"18","RPL15"
"MUC1.13",7.60236834322643e-41,-1.01078125863718,0.095,0.604,1.57962009435559e-36,"18","MUC1"
"MT1E.11",1.14521744215386e-40,-1.0207239521761,0.047,0.545,2.37953280130729e-36,"18","MT1E"
"HINT1.5",1.34429295662479e-40,-0.862982740460693,0.147,0.665,2.79317190527499e-36,"18","HINT1"
"TM4SF1.11",1.61368410936052e-40,-0.961923575525484,0.081,0.591,3.35291284242929e-36,"18","TM4SF1"
"RPL7.5",2.18249864858774e-40,0.299699662009667,1,0.915,4.5347956920356e-36,"18","RPL7"
"GPX2.15",4.07036281340838e-40,-0.966027711631584,0.062,0.566,8.45739985369994e-36,"18","GPX2"
"SFN.14",1.0028708634144e-39,-0.964207751779625,0.1,0.595,2.08376508000243e-35,"18","SFN"
"TFF2.16",1.25206784491446e-38,-1.00764857573472,0.284,0.7,2.60154656816326e-34,"18","TFF2"
"EZR.9",5.29439390758267e-38,-0.835855230538789,0.156,0.673,1.10006916611753e-33,"18","EZR"
"RHOB.8",1.99447069999022e-37,-0.865106242835656,0.062,0.543,4.14411122043967e-33,"18","RHOB"
"ID2.2",2.28895607433421e-37,0.797819320973798,0.63,0.353,4.75599293125162e-33,"18","ID2"
"VSIG2.12",7.39886852936086e-37,-0.860302992771458,0.066,0.558,1.5373369030306e-32,"18","VSIG2"
"TFF1.17",1.58719291083375e-36,-0.888969982216857,0.545,0.845,3.29786943013037e-32,"18","TFF1"
"HN1.13",9.44773385663808e-36,-0.864806141164008,0.062,0.534,1.96305014073226e-31,"18","HN1"
"ANXA10.16",1.54528425799246e-35,-0.896188558446994,0.047,0.518,3.21079163125673e-31,"18","ANXA10"
"ELF1",2.97088394822418e-35,0.723874520239521,0.502,0.225,6.17290266762021e-31,"18","ELF1"
"SELK.4",4.02387128432658e-35,0.596091410253545,0.749,0.582,8.36079975457377e-31,"18","SELK"
"S100A14.14",1.99106262125411e-34,-0.923721810913701,0.057,0.509,4.1370299144418e-30,"18","S100A14"
"RPL30.2",2.08149798154144e-34,0.324548711740766,0.943,0.829,4.3249365060468e-30,"18","RPL30"
"P4HB.8",3.92548762204079e-34,-0.7726880217353,0.152,0.626,8.15637818107634e-30,"18","P4HB"
"MT1G.10",4.6850918456538e-34,-0.987443923317748,0.085,0.534,9.73468383689946e-30,"18","MT1G"
"SDCBP.4",5.79172507870995e-34,0.643168421697329,0.706,0.508,1.20340463685435e-29,"18","SDCBP"
"LGALS3BP.7",1.12128387139975e-33,-0.781885573316514,0.057,0.518,2.3298036279944e-29,"18","LGALS3BP"
"PERP.9",3.47081709510514e-33,-0.778572495394764,0.052,0.508,7.21166376020945e-29,"18","PERP"
"IER3.13",5.13530652239031e-33,-0.795032154501043,0.18,0.639,1.06701398922226e-28,"18","IER3"
"UQCR10.9",1.54949412995802e-32,-0.742185851421477,0.209,0.675,3.21953890322677e-28,"18","UQCR10"
"HSPB1.8",2.28408086476339e-32,-0.742691715391736,0.256,0.708,4.74586322080536e-28,"18","HSPB1"
"TACSTD2.14",5.70642749493052e-32,-0.836592270270336,0.062,0.503,1.18568150489666e-27,"18","TACSTD2"
"PPP1R15A.4",6.46650701022436e-32,0.538447874022591,0.754,0.622,1.34361082658442e-27,"18","PPP1R15A"
"LGALS4.14",5.23431721813142e-31,-0.848370587228914,0.123,0.556,1.08758643158335e-26,"18","LGALS4"
"PRDX5.4",7.77348814185355e-31,-0.692503209264823,0.246,0.715,1.61517536611433e-26,"18","PRDX5"
"TUBA1B.6",8.88513963639846e-31,0.56953583679218,0.716,0.51,1.84615431365087e-26,"18","TUBA1B"
"OCIAD2.11",2.11907907045176e-30,-0.752455347821759,0.081,0.511,4.40302249258466e-26,"18","OCIAD2"
